Voters,Greeting,Vote,date
Yellen,Chair,Yes,20170614
Dudley,Vice Chairman,Yes,20170614
Brainard,Governor,Yes,20170614
Evans,President,Yes,20170614
Fischer,Governor,Yes,20170614
Harker,President,Yes,20170614
Kaplan,President,Yes,20170614
Kashkari,President,No,20170614
Powell,Governor,Yes,20170614
