Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20010515
McDonough,Vice Chairman,Yes,20010515
Ferguson,Governor,Yes,20010515
Gramlich,Governor,Yes,20010515
Hoenig,President,No,20010515
Kelley,Governor,Yes,20010515
Meyer,Governor,Yes,20010515
Minehan,President,Yes,20010515
Moskow,President,Yes,20010515
Poole,President,Yes,20010515
