Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19991116
McDonough,Vice Chairman,Yes,19991116
Boehne,Preisdent,Yes,19991116
Ferguson,Governor,Yes,19991116
Gramlich,Governor,Yes,19991116
Kelley,Governor,Yes,19991116
McTeer,President,Yes,19991116
Meyer,Governor,Yes,19991116
Moskow,Preisdent,Yes,19991116
Stern,President,Yes,19991116
