Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20060629
Geithner,Vice Chairman,Yes,20060629
Bies,Governor,Yes,20060629
Guynn,President,Yes,20060629
Kohn,Governor,Yes,20060629
Kroszner,Governor,Yes,20060629
Lacker,President,Yes,20060629
Pianalto,President,Yes,20060629
Warsh,Governor,Yes,20060629
Yellen,President,Yes,20060629
