Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20030625
Bernanke,Governor,Yes,20030625
Bies,Governor,Yes,20030625
Broaddus,President,Yes,20030625
Ferguson,Governor,Yes,20030625
Gramlich,Governor,Yes,20030625
Guynn,Presidnet,Yes,20030625
Kohn,Governor,Yes,20030625
Moskow,President,Yes,20030625
Olson,Governor,Yes,20030625
Parry,President,No,20030625
Stewart,First Vice President,Yes,20030625
