Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20011211
McDonough,Vice Chairman,Yes,20011211
Bies,Governor,Yes,20011211
Ferguson,Governor,Yes,20011211
Gramlich,Governor,Yes,20011211
Hoenig,President,No,20011211
Meyer,Governor,Yes,20011211
Minehan,President,Yes,20011211
Moskow,President,Yes,20011211
Olson,Governor,Yes,20011211
