Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19940706
McDonough,Vice Chairman,Yes,19940706
Blinder,Governor,Yes,19940706
Broaddus,President,No,19940706
Forrestal,President,Yes,19940706
Jordan,President,Yes,19940706
Kelley,Governor,Yes,19940706
Laware,Governor,Yes,19940706
Lindsey,Governor,No,19940706
Parry,Preisdent,Yes,19940706
Phillips,Governor,Yes,19940706
