Voters,Greeting,Vote,date
Yellen,Chair,Yes,20140618
Dudley,Vice Chairman,Yes,20140618
Brainard,Governor,Yes,20140618
Fischer,Governor,Yes,20140618
Fisher,President,Yes,20140618
Kocherlakota,President,Yes,20140618
Mester,President,Yes,20140618
Plosser,President,Yes,20140618
Powell,Governor,Yes,20140618
Tarullo,Governor,Yes,20140618
