Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20130918
Dudley,Vice Chairman,Yes,20130918
Bullard,President,Yes,20130918
Evans,President,Yes,20130918
George,President,No,20130918
Powell,Governor,Yes,20130918
Rosengren,President,Yes,20130918
Stein,Governor,Yes,20130918
Tarullo,Governor,Yes,20130918
Yellen,Governor,Yes,20130918
