Voters,Greeting,Vote,date
Yellen,Chair,Yes,20170201
Dudley,Vice Chairman,Yes,20170201
Brainard,Governor,Yes,20170201
Evans,President,Yes,20170201
Fischer,Governor,Yes,20170201
Harker,President,Yes,20170201
Kaplan,President,Yes,20170201
Kashkari,President,Yes,20170201
Powell,Governor,Yes,20170201
Tarullo,Governor,Yes,20170201
