Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19990518
McDonough,Vice Chairman,Yes,19990518
Boehne,Preisdent,Yes,19990518
Ferguson,Governor,Yes,19990518
Gramlich,Governor,Yes,19990518
Kelley,Governor,Yes,19990518
McTeer,President,Yes,19990518
Meyer,Governor,Yes,19990518
Moskow,Preisdent,Yes,19990518
Rivlin,Governor,Yes,19990518
Stern,President,Yes,19990518
