Voters,Greeting,Vote,date
Powell,Chairman,Yes,20181219
Williams,Vice Chairman,Yes,20181219
Barkin,President,Yes,20181219
Bostic,President,Yes,20181219
Bowman,Governor,Yes,20181219
Brainard,Governor,Yes,20181219
Clarida,Governor,Yes,20181219
Daly,President,Yes,20181219
Mester,President,Yes,20181219
Quarles,Governor,Yes,20181219
