Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20050503
Geithner,Vice Chairman,Yes,20050503
Bies,Governor,Yes,20050503
Ferguson,Governor,Yes,20050503
Fisher,President,Yes,20050503
Gramlich,Governor,Yes,20050503
Kohn,Governor,Yes,20050503
Moskow,President,Yes,20050503
Olson,Governor,Yes,20050503
Santomero,President,Yes,20050503
Stern, President,Yes,20050503
