Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20000202
McDonough,Vice Chairman,Yes,20000202
Broaddus,Preisdent,Yes,20000202
Ferguson,Governor,Yes,20000202
Gramlich,Governor,Yes,20000202
Guynn,President,Yes,20000202
Jordan,President,Yes,20000202
Kelley,Governor,Yes,20000202
Meyer,Governor,Yes,20000202
Parry,President,Yes,20000202
