Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20110315
Dudley,Vice Chairman,Yes,20110315
Duke,Governor,Yes,20110315
Evans,President,Yes,20110315
Fisher,President,Yes,20110315
Kocherlakota,President,Yes,20110315
Plosser,President,Yes,20110315
Raskin,Governor,Yes,20110315
Tarullo,Governor,Yes,20110315
Yellen,Governor,Yes,20110315
