Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20101214
Dudley,Vice Chairman,Yes,20101214
Bullard,President,Yes,20101214
Duke,Governor,Yes,20101214
Hoenig,President,No,20101214
Pianalto,President,Yes,20101214
Raskin,Governor,Yes,20101214
Rosengren,President,Yes,20101214
Tarullo,Governor,Yes,20101214
Warsh,Governor,Yes,20101214
Yellen,Governor,Yes,20101214
