Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20080916
Cumming,First Vice President,Yes,20080916
Duke,Governor,Yes,20080916
Fisher,President,Yes,20080916
Kohn,Governor,Yes,20080916
Kroszner,Governor,Yes,20080916
Pianalto,President,Yes,20080916
Plosser,President,Yes,20080916
Stern,President,Yes,20080916
Warsh,Governor,Yes,20080916
