Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19960820
McDonough,Vice Chairman,Yes,19960820
Boehne,President,Yes,19960820
Jordan,President,Yes,19960820
Kelley,Governor,Yes,19960820
Lindsey,Governor,Yes,19960820
McTeer,President,Yes,19960820
Meyer,Governor,Yes,19960820
Phillips,Governor,Yes,19960820
Rivlin,Governor,Yes,19960820
Stern,President,No,19960820
Yellen,Governor,Yes,19960820
