Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19970325
McDonough,Vice Chairman,Yes,19970325
Broaddus,President,Yes,19970325
Guynn,President,Yes,19970325
Kelley,Governor,Yes,19970325
Meyer,Governor,Yes,19970325
Moskow,President,Yes,19970325
Parry,President,Yes,19970325
Phillips,Governor,Yes,19970325
Rivlin,Governor,Yes,19970325
