Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20020130
McDonough,Vice Chairman,Yes,20020130
Bies,Governor,Yes,20020130
Ferguson,Governor,Yes,20020130
Gramlich,Governor,Yes,20020130
Jordan,President,Yes,20020130
McTeer,President,Yes,20020130
Olson,Governor,Yes,20020130
Santomero,President,Yes,20020130
Stern,President,Yes,20020130
