Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20050920
Geithner,Vice Chairman,Yes,20050920
Bies,Governor,Yes,20050920
Ferguson,Governor,Yes,20050920
Fisher,President,Yes,20050920
Kohn,Governor,Yes,20050920
Moskow,President,Yes,20050920
Olson,Governor,No,20050920
Santomero,President,Yes,20050920
Stern, President,Yes,20050920
