Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20020319
McDonough,Vice Chairman,Yes,20020319
Bies,Governor,Yes,20020319
Ferguson,Governor,Yes,20020319
Gramlich,Governor,Yes,20020319
Jordan,President,Yes,20020319
McTeer,President,Yes,20020319
Olson,Governor,Yes,20020319
Santomero,President,Yes,20020319
Stern,President,Yes,20020319
