Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20050630
Geithner,Vice Chairman,Yes,20050630
Bies,Governor,Yes,20050630
Ferguson,Governor,Yes,20050630
Fisher,President,Yes,20050630
Gramlich,Governor,Yes,20050630
Kohn,Governor,Yes,20050630
Moskow,President,Yes,20050630
Olson,Governor,Yes,20050630
Santomero,President,Yes,20050630
Stern, President,Yes,20050630
