Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20010821
McDonough,Vice Chairman,Yes,20010821
Ferguson,Governor,Yes,20010821
Gramlich,Governor,Yes,20010821
Hoenig,President,Yes,20010821
Kelley,Governor,Yes,20010821
Meyer,Governor,Yes,20010821
Minehan,President,Yes,20010821
Moskow,President,Yes,20010821
Poole,President,Yes,20010821
