Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19980929
McDonough,Vice Chairman,Yes,19980929
Ferguson,Governor,Yes,19980929
Gramlich,Governor,Yes,19980929
Hoenig,President,Yes,19980929
Jordan,President,Yes,19980929
Kelley,Governor,Yes,19980929
Meyer,Governor,Yes,19980929
Minehan,Preisdent,Yes,19980929
Poole,President,Yes,19980929
Rivlin,Governor,Yes,19980929
