Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20030812
Bernanke,Governor,Yes,20030812
Bies,Governor,Yes,20030812
Broaddus,President,Yes,20030812
Ferguson,Governor,Yes,20030812
Gramlich,Governor,Yes,20030812
Guynn,Presidnet,Yes,20030812
Kohn,Governor,Yes,20030812
Moskow,President,Yes,20030812
Olson,Governor,Yes,20030812
Parry,President,Yes,20030812
Stewart,First Vice President,Yes,20030812
