Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20011106
McDonough,Vice Chairman,Yes,20011106
Ferguson,Governor,Yes,20011106
Hoenig,President,Yes,20011106
Kelley,Governor,Yes,20011106
Meyer,Governor,Yes,20011106
Minehan,President,Yes,20011106
Moskow,President,Yes,20011106
Poole,President,Yes,20011106
