Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20061025
Geithner,Vice Chairman,Yes,20061025
Bies,Governor,Yes,20061025
Kohn,Governor,Yes,20061025
Kroszner,Governor,Yes,20061025
Lacker,President,No,20061025
Mishkin,Governor,Yes,20061025
Pianalto,President,Yes,20061025
Poole,President,Yes,20061025
Warsh,Governor,Yes,20061025
Yellen,President,Yes,20061025
