Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20080430
Geithner,Vice Chairman,Yes,20080430
Fisher,President,No,20080430
Kohn,Governor,Yes,20080430
Kroszner,Governor,Yes,20080430
Mishkin,Governor,Yes,20080430
Pianalto,President,Yes,20080430
Plosser,President,No,20080430
Stern,President,Yes,20080430
Warsh,Governor,Yes,20080430
