Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20120313
Dudley,Vice Chairman,Yes,20120313
Duke,Governor,Yes,20120313
Lacker,President,No,20120313
Lockhart,President,Yes,20120313
Pianalto,President,Yes,20120313
Raskin,Governor,Yes,20120313
Tarullo,Governor,Yes,20120313
Williams,President,Yes,20120313
Yellen,Governor,Yes,20120313
