Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19990630
McDonough,Vice Chairman,Yes,19990630
Boehne,Preisdent,Yes,19990630
Ferguson,Governor,Yes,19990630
Gramlich,Governor,Yes,19990630
Kelley,Governor,Yes,19990630
McTeer,President,No,19990630
Meyer,Governor,Yes,19990630
Moskow,Preisdent,Yes,19990630
Stern,President,Yes,19990630
