Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20000321
McDonough,Vice Chairman,Yes,20000321
Broaddus,Preisdent,Yes,20000321
Ferguson,Governor,Yes,20000321
Gramlich,Governor,Yes,20000321
Guynn,President,Yes,20000321
Jordan,President,Yes,20000321
Kelley,Governor,Yes,20000321
Meyer,Governor,Yes,20000321
Parry,President,Yes,20000321
