Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20090318
Dudley,Vice Chairman,Yes,20090318
Duke,Governor,Yes,20090318
Evans,President,Yes,20090318
Kohn,Governor,Yes,20090318
Lacker,President,Yes,20090318
Lockhart,President,Yes,20090318
Tarullo,Governor,Yes,20090318
Warsh,Governor,Yes,20090318
Yellen,President,Yes,20090318
