Voters,Greeting,Vote,date
Yellen,Chair,Yes,20160921
Dudley,Vice Chairman,Yes,20160921
Brainard,Governor,Yes,20160921
Bullard,President,Yes,20160921
Fischer,Governor,Yes,20160921
George,President,No,20160921
Mester,President,No,20160921
Powell,Governor,Yes,20160921
Rosengren,President,No,20160921
Tarullo,Governor,Yes,20160921
