Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20050809
Geithner,Vice Chairman,Yes,20050809
Bies,Governor,Yes,20050809
Ferguson,Governor,Yes,20050809
Fisher,President,Yes,20050809
Kohn,Governor,Yes,20050809
Moskow,President,Yes,20050809
Olson,Governor,Yes,20050809
Santomero,President,Yes,20050809
Stern, President,Yes,20050809
