Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20130130
Dudley,Vice Chairman,Yes,20130130
Bullard,President,Yes,20130130
Duke,Governor,Yes,20130130
Evans,President,Yes,20130130
George,President,No,20130130
Powell,Governor,Yes,20130130
Raskin,Governor,Yes,20130130
Rosengren,President,Yes,20130130
Stein,Governor,Yes,20130130
Tarullo,Governor,Yes,20130130
Yellen,Governor,Yes,20130130
