Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,20031028
Bernanke,Governor,Yes,20031028
Bies,Governor,Yes,20031028
Broaddus,President,Yes,20031028
Ferguson,Governor,Yes,20031028
Gramlich,Governor,Yes,20031028
Guynn,Presidnet,Yes,20031028
Kohn,Governor,Yes,20031028
Moskow,President,Yes,20031028
Olson,Governor,Yes,20031028
Parry,President,Yes,20031028
Stewart,First Vice President,Yes,20031028
