Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20071031
Geithner,Vice Chairman,Yes,20071031
Evans,President,Yes,20071031
Hoenig,President,Yes,20071031
Kohn,Governor,Yes,20071031
Kroszner,Governor,Yes,20071031
Mishkin,Governor,Yes,20071031
Poole,President,Yes,20071031
Rosengren,President,Yes,20071031
Warsh,Governor,Yes,20071031
