Voters,Greeting,Vote,date
Yellen,Chair,Yes,20151028
Dudley,Vice Chairman,Yes,20151028
Brainard,Governor,Yes,20151028
Evans,President,Yes,20151028
Fischer,Governor,Yes,20151028
Lacker,President,No,20151028
Lockhart,President,Yes,20151028
Powell,Governor,Yes,20151028
Tarullo,Governor,Yes,20151028
Williams,President,Yes,20151028
