Voters,Greeting,Vote,date
Yellen,Chair,Yes,20160615
Dudley,Vice Chairman,Yes,20160615
Brainard,Governor,Yes,20160615
Bullard,President,Yes,20160615
Fischer,Governor,Yes,20160615
George,President,Yes,20160615
Mester,President,Yes,20160615
Powell,Governor,Yes,20160615
Rosengren,President,Yes,20160615
Tarullo,Governor,Yes,20160615
