Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19970205
McDonough,Vice Chairman,Yes,19970205
Broaddus,President,Yes,19970205
Guynn,President,Yes,19970205
Kelley,Governor,Yes,19970205
Meyer,Governor,Yes,19970205
Moskow,President,Yes,19970205
Parry,President,Yes,19970205
Phillips,Governor,Yes,19970205
Rivlin,Governor,Yes,19970205
