Voters,Greeting,Vote,date
Yellen,Chair,Yes,20160427
Dudley,Vice Chairman,Yes,20160427
Brainard,Governor,Yes,20160427
Bullard,President,Yes,20160427
Fischer,Governor,Yes,20160427
George,President,No,20160427
Mester,President,Yes,20160427
Powell,Governor,Yes,20160427
Rosengren,President,Yes,20160427
Tarullo,Governor,Yes,20160427
