Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20111102
Dudley,Vice Chairman,Yes,20111102
Duke,Governor,Yes,20111102
Evans,President,No,20111102
Fisher,President,Yes,20111102
Kocherlakota,President,Yes,20111102
Plosser,President,Yes,20111102
Raskin,Governor,Yes,20111102
Tarullo,Governor,Yes,20111102
Yellen,Governor,Yes,20111102
