Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20120125
Dudley,Vice Chairman,Yes,20120125
Duke,Governor,Yes,20120125
Lacker,President,No,20120125
Lockhart,President,Yes,20120125
Pianalto,President,Yes,20120125
Raskin,Governor,Yes,20120125
Tarullo,Governor,Yes,20120125
Williams,President,Yes,20120125
Yellen,Governor,Yes,20120125
