Voters,Greeting,Vote,date
Yellen,Chair,Yes,20150128
Dudley,Vice Chairman,Yes,20150128
Brainard,Governor,Yes,20150128
Evans,President,Yes,20150128
Fischer,Governor,Yes,20150128
Lacker,President,Yes,20150128
Lockhart,President,Yes,20150128
Powell,Governor,Yes,20150128
Tarullo,Governor,Yes,20150128
Williams,President,Yes,20150128
