Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19991221
McDonough,Vice Chairman,Yes,19991221
Boehne,Preisdent,Yes,19991221
Ferguson,Governor,Yes,19991221
Gramlich,Governor,Yes,19991221
Kelley,Governor,Yes,19991221
McTeer,President,Yes,19991221
Meyer,Governor,Yes,19991221
Moskow,Preisdent,Yes,19991221
Stern,President,Yes,19991221
