Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20110126
Dudley,Vice Chairman,Yes,20110126
Duke,Governor,Yes,20110126
Evans,President,Yes,20110126
Fisher,President,Yes,20110126
Kocherlakota,President,Yes,20110126
Plosser,President,Yes,20110126
Raskin,Governor,Yes,20110126
Tarullo,Governor,Yes,20110126
Warsh,Governor,Yes,20110126
Yellen,Governor,Yes,20110126
