Voters,Greeting,Vote,date
Greenspan,Chairman,Yes,19990824
McDonough,Vice Chairman,Yes,19990824
Boehne,Preisdent,Yes,19990824
Ferguson,Governor,Yes,19990824
Gramlich,Governor,Yes,19990824
Kelley,Governor,Yes,19990824
McTeer,President,No,19990824
Meyer,Governor,Yes,19990824
Moskow,Preisdent,Yes,19990824
Stern,President,Yes,19990824
