Voters,Greeting,Vote,date
Bernanke,Chairman,Yes,20091104
Dudley,Vice Chairman,Yes,20091104
Duke,Governor,Yes,20091104
Evans,President,Yes,20091104
Kohn,Governor,Yes,20091104
Lacker,President,Yes,20091104
Lockhart,President,Yes,20091104
Tarullo,Governor,Yes,20091104
Warsh,Governor,Yes,20091104
Yellen,President,Yes,20091104
