Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20031028
Bernanke,Mr,vice chairman,20031028
Bies,Ms,governor,20031028
Broaddus,Mr,president,20031028
Ferguson,Mr,governor,20031028
Gramlich,Mr,governor,20031028
Guynn,Mr,president,20031028
Kohn,Mr,governor,20031028
Moskow,Mr,president,20031028
Olson,Mr,governor,20031028
Parry,Mr,president,20031028
Hoenig,Mr,president,20031028
Minehan,Ms,president,20031028
Pianalto,Ms,president,20031028
Poole,Mr,president,20031028
Stewart,Mr,president,20031028
Mcteer,Mr,president,20031028
Santomero,Mr,president,20031028
Stern,Mr,president,20031028
Reinhart,Mr,secretary and economist,20031028
Bernard,Mr,deputy secretary,20031028
Smith,Ms,assistant secretary,20031028
Mattingly,Mr,general counsel,20031028
Johnson,Ms,economist,20031028
Stockton,Mr,economist,20031028
Connors,Mr,associate economist,20031028
Cumming,Ms,associate economist,20031028
Goodfriend,Mr,associate economist,20031028
Howard,Mr,associate economist,20031028
Madigan,Mr,associate economist,20031028
Struckmeyer,Mr,associate economist,20031028
Wilcox,Mr,associate economist,20031028
Kos,Mr,system open market account manager,20031028
Ettin,Mr,deputy director,20031028
Slifman,Mr,associate director,20031028
Oliner,Mr,associate director,20031028
Whitesell,Mr,deputy associate director,20031028
Clouse,Mr,deputy associate director,20031028
Kamin,Mr,deputy associate director,20031028
English,Mr,assistant director,20031028
Skidmore,Mr,special assistant to the board,20031028
Luecke,Mr,senior financial analyst,20031028
Low,Ms,open market secretariat assistant,20031028
Fuhrer,Mr,senior vice president,20031028
Hakkio,Mr,senior vice president,20031028
Mester,Ms,senior vice president,20031028
Rasche,Mr,senior vice president,20031028
Rolnick,Mr,senior vice president,20031028
Rosenblum,Mr,senior vice president,20031028
Sniderman,Mr,senior vice president,20031028
Dwyer,Mr,vice president,20031028
Hargraves,Ms,vice president,20031028
