Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20010320
McDonough,Mr,vice chairman,20010320
Ferguson,Mr,governor,20010320
Gramlich,Mr,governor,20010320
Hoenig,Mr,president,20010320
Kelley,Mr,governor,20010320
Meyer,Mr,governor,20010320
Minehan,Ms,president,20010320
Moskow,Mr,president,20010320
Poole,Mr,president,20010320
Broaddus,Mr,president,20010320
Guynn,Mr,president,20010320
Parry,Mr,president,20010320
Kohn,Mr,secretary and economist,20010320
Bernard,Mr,deputy secretary,20010320
Fox,Ms,assistant secretary,20010320
Gillum,Mr,assistant secretary,20010320
Baxter,Mr,deputy secretary counsel,20010320
Johnson,Ms,economist,20010320
Stockton,Mr,economist,20010320
Cumming,Ms,associate economist,20010320
Fuhrer,Mr,associate economist,20010320
Hakkio,Mr,associate economist,20010320
Howard,Mr,associate economist,20010320
Hunter,Mr,associate economist,20010320
Lindsey,Mr,associate economist,20010320
Rasche,Mr,associate economist,20010320
Reinhart,Mr,associate economist,20010320
Slifman,Mr,associate economist,20010320
Wilcox,Mr,associate economist,20010320
Kos,Mr,system open market account manager,20010320
Smith,Ms,assistant to the board,20010320
Winn,Mr,assistant to the board,20010320
Ettin,Mr,deputy director,20010320
Simpson,Mr,senior adviser,20010320
Madigan,Mr,associate director,20010320
Oliner,Mr,associate director,20010320
Struckmeyer,Mr,associate director,20010320
Whitesell,Mr,assistant director,20010320
Low,Ms,open market secretariat assistant,20010320
Barron,Mr,first vice president,20010320
Eisenbeis,Mr,senior vice president,20010320
Goodfriend,Mr,senior vice president,20010320
Krieger,Ms,senior vice president,20010320
Mester,Ms,senior vice president,20010320
Rolnick,Mr,senior vice president,20010320
Orrenius,Ms,economist,20010320
Trehan,Mr,research adviser,20010320
Haubrich,Mr,consultant,20010320
