Clean Names,Greeting,Position,date
Powell,Mr,chairman,20180926
Williams,Mr,vice chairman,20180926
Barkin,Mr,president,20180926
Bostic,Mr,president,20180926
Brainard,Ms,governor,20180926
Clarida,Mr,governor,20180926
Mester,Ms,president,20180926
Quarles,Mr,governor,20180926
Bullard,Mr,president,20180926
Evans,Mr,president,20180926
George,Ms,president,20180926
Strine,Mr,first vice president,20180926
Rosengren,Mr,president,20180926
Harker,Mr,president,20180926
Kaplan,Mr,president,20180926
Kashkari,Mr,president,20180926
Gould,Mr,first vice president,20180926
Clouse,Mr,secretary,20180926
Luecke,Mr,deputy secretary,20180926
Skidmore,Mr,assistant secretary,20180926
Smith,Ms,assistant secretary,20180926
Van der weide,Mr,general counsel,20180926
Held,Mr,deputy general counsel,20180926
Kamin,Mr,economist,20180926
Laubach,Mr,economist,20180926
Wilcox,Mr,economist,20180926
Altig,Mr,associate economist,20180926
Athreya,Mr,associate economist,20180926
Connors,Mr,associate economist,20180926
Daly,Ms,associate economist,20180926
Lebow,Mr,associate economist,20180926
Reeve,Mr,associate economist,20180926
Wascher,Mr,associate economist,20180926
Wilson,Ms,associate economist,20180926
Potter,Mr,system open market account manager,20180926
Logan,Ms,deputy manager,20180926
Misback,Ms,secretary,20180926
Eichner,Mr,director,20180926
Lehnert,Mr,director,20180926
Burns,Ms,deputy director,20180926
Edge,Ms,deputy director,20180926
Kiley,Mr,deputy director,20180926
Faust,Mr,senior special adviser to the chairman,20180926
Bomfim,Mr,special adviser to the chairman,20180926
Gruber,Mr,special adviser to the board,20180926
Roberts,Mr,special adviser to the board,20180926
Robertson,Ms,assistant to the board,20180926
Engen,Mr,senior associate director,20180926
Gallin,Mr,senior associate director,20180926
Palumbo,Mr,senior associate director,20180926
Erceg,Mr,senior associate director,20180926
Meade,Ms,senior adviser,20180926
Nelson,Mr,senior adviser,20180926
Zickler,Ms,senior adviser,20180926
Rudd,Mr,senior adviser,20180926
Lopez-salido,Mr,associate director,20180926
Tevlin,Ms,associate director,20180926
Engstrom,Mr,deputy associate director,20180926
Beattie,Ms,assistant to the secretary,20180926
Huther,Mr,section chief,20180926
Small,Mr,project manager,20180926
Johannsen,Mr,senior economist,20180926
Sangster ii,Mr,information managemant analyst,20180926
Stefani,Mr,first vice president,20180926
Dotsey,Mr,executive vice president,20180926
Tootell,Mr,executive vice president,20180926
Knotek ii,Mr,senior vice president,20180926
Krane,Mr,senior vice president,20180926
Wright,Mr,senior vice president,20180926
Mccarthy,Mr,vice president,20180926
Willis,Mr,vice president,20180926
Dupor,Mr,assistant vice president,20180926
Dolmas,Mr,senior research economist,20180926
