Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20010627
McDonough,Mr,vice chairman,20010627
Ferguson,Mr,governor,20010627
Gramlich,Mr,governor,20010627
Hoenig,Mr,president,20010627
Kelley,Mr,governor,20010627
Meyer,Mr,governor,20010627
Minehan,Ms,president,20010627
Moskow,Mr,president,20010627
Poole,Mr,president,20010627
Jordan,Mr,president,20010627
Mcteer,Mr,president,20010627
Santomero,Mr,president,20010627
Stern,Mr,president,20010627
Broaddus,Mr,president,20010627
Guynn,Mr,president,20010627
Parry,Mr,president,20010627
Kohn,Mr,secretary and economist,20010627
Bernard,Mr,deputy secretary,20010627
Fox,Ms,assistant secretary,20010627
Gillum,Mr,assistant secretary,20010627
Mattingly,Mr,general counsel,20010627
Johnson,Ms,economist,20010627
Stockton,Mr,economist,20010627
Fuhrer,Mr,associate economist,20010627
Hakkio,Mr,associate economist,20010627
Howard,Mr,associate economist,20010627
Lindsey,Mr,associate economist,20010627
Rasche,Mr,associate economist,20010627
Reinhart,Mr,associate economist,20010627
Slifman,Mr,associate economist,20010627
Wilcox,Mr,associate economist,20010627
Kos,Mr,system open market account manager,20010627
Smith,Ms,assistant to the board,20010627
Winn,Mr,assistant to the board,20010627
Ettin,Mr,deputy director,20010627
Simpson,Mr,senior adviser,20010627
Madigan,Mr,associate director,20010627
Oliner,Mr,associate director,20010627
Struckmeyer,Mr,associate director,20010627
Freeman,Mr,assistant director,20010627
Whitesell,Mr,assistant director,20010627
Kusko,Ms,senior economist,20010627
Sichel,Mr,senior economist,20010627
Nelson,Mr,senior economist,20010627
Fleischman,Mr,economist,20010627
Low,Ms,open market secretariat assistant,20010627
Pianalto,Ms,first vice president,20010627
Beebe,Mr,senior vice president,20010627
Eisenbeis,Mr,senior vice president,20010627
Goodfriend,Mr,senior vice president,20010627
Krieger,Ms,senior vice president,20010627
Mester,Ms,senior vice president,20010627
Rolnick,Mr,senior vice president,20010627
Rosenblum,Mr,senior vice president,20010627
Steindel,Mr,senior vice president,20010627
Altig,Mr,vice president,20010627
Fernald,Mr,economist,20010627
