Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20081029
Geithner,Mr,vice chairman,20081029
Duke,Ms,governor,20081029
Fisher,Mr,president,20081029
Kohn,Mr,governor,20081029
Kroszner,Mr,governor,20081029
Pianalto,Ms,president,20081029
Plosser,Mr,president,20081029
Stern,Mr,president,20081029
Warsh,Mr,governor,20081029
Cumming,Ms,first vice president,20081029
Evans,Mr,president,20081029
Lacker,Mr,president,20081029
Lockart,Mr,president,20081029
Yellen,Ms,president,20081029
Bullard,Mr,president,20081029
Hoenig,Mr,president,20081029
Rosengren,Mr,president,20081029
Madigan,Mr,secretary and economist,20081029
Danker,Ms,deputy secretary,20081029
Smith,Ms,assistant secretary,20081029
Skidmore,Mr,assistant secretary,20081029
Alvarez,Mr,general counsel,20081029
Baxter,Mr,deputy general counsel,20081029
Sheets,Mr,economist,20081029
Stockton,Mr,economist,20081029
Connors,Mr,associate economist,20081029
English,Mr,associate economist,20081029
Kamin,Mr,associate economist,20081029
Mester,Ms,associate economist,20081029
Rosenblum,Mr,associate economist,20081029
Slifman,Mr,associate economist,20081029
Sniderman,Mr,associate economist,20081029
Wilcox,Mr,associate economist,20081029
Dudley,Mr,system open market account manager,20081029
Bailey,Ms,deputy director,20081029
Clouse,Mr,deputy director,20081029
Blanchard,Mr,assistant to the board,20081029
Struckmeyer,Mr,deputy staff director,20081029
Reifschneider,Mr,associate director,20081029
Wascher,Mr,associate director,20081029
Levin,Mr,associate director,20081029
Nelson,Mr,associate director,20081029
Kole,Ms,assistant director,20081029
Mccarthy,Mr,visiting reserve bank officer,20081029
Oliner,Mr,senior adviser,20081029
Small,Mr,project manager,20081029
Bassett,Mr,section chief,20081029
Luecke,Mr,section chief,20081029
Morin,Mr,senior economist,20081029
Low,Ms,open market secretariat specialist,20081029
Moore,Mr,first vice president,20081029
Fuhrer,Mr,executive vice president,20081029
Altig,Mr,senior vice president,20081029
Mcandrews,Mr,senior vice president,20081029
Mosser,Ms,senior vice president,20081029
Rasche,Mr,senior vice president,20081029
Sullivan,Mr,senior vice president,20081029
Williams,Mr,senior vice president,20081029
Clark,Mr,vice president,20081029
Hornstein,Mr,vice president,20081029
Weber,Mr,senior research officer,20081029
