Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,20000516
McDonough,Mr,vice chairman,20000516
Broaddus,Mr,chairman,20000516
Ferguson,Mr,vice chairman,20000516
Gramlich,Mr,president,20000516
Guynn,Mr,president,20000516
Jordan,Mr,governor,20000516
Kelley,Mr,president,20000516
Meyer,Mr,president,20000516
Parry,Mr,governor,20000516
Hoenig,Mr,governor,20000516
Minehan,Ms,president,20000516
Moskow,Mr,president,20000516
Poole,Mr,president,20000516
Mcteer,Mr,president,20000516
Stern,Mr,president,20000516
Kohn,Mr,secretary and economist,20000516
Bernard,Mr,deputy secretary,20000516
Fox,Ms,assistant secretary,20000516
Gillum,Mr,assistant secretary,20000516
Mattingly,Mr,general counsel,20000516
Baxter,Mr,deputy general counsel,20000516
Johnson,Ms,economist,20000516
Prell,Mr,economist,20000516
Beebe,Mr,associate economist,20000516
Cumming,Ms,associate economist,20000516
Eisenbeis,Mr,associate economist,20000516
Howard,Mr,associate economist,20000516
Lindsey,Mr,associate economist,20000516
Reinhart,Mr,associate economist,20000516
Simpson,Mr,associate economist,20000516
Sniderman,Mr,associate economist,20000516
Stockton,Mr,associate economist,20000516
Fisher,Mr,system open market account manager,20000516
Winn,Mr,assistant to the board,20000516
Ettin,Mr,deputy director,20000516
Madigan,Mr,associate director,20000516
Slifman,Mr,associate director,20000516
Oliner,Mr,assistant director,20000516
Whitesell,Mr,assistant director,20000516
Low,Ms,open market secretariat assistant,20000516
Rives,Mr,first vice president,20000516
Stone,Mr,first vice president,20000516
Hakkio,Mr,senior vice president,20000516
Hunter,Mr,senior vice president,20000516
Lacker,Mr,senior vice president,20000516
Lang,Mr,senior vice president,20000516
Rasche,Mr,senior vice president,20000516
Rolnick,Mr,senior vice president,20000516
Rosenblum,Mr,senior vice president,20000516
Bentley,Mr,vice president,20000516
Kopcke,Mr,vice president,20000516
