Clean Names,Greeting,Position,date
Burns,Mr,chairman,19760720
Volcker,Mr,vice chairman,19760720
Balles,Mr,president,19760720
Black,Mr,president,19760720
Coldwell,Mr,president,19760720
Gardner,Mr,governor,19760720
Jackson,Mr,governor,19760720
Kimbrel,Mr,president,19760720
Lilly,Mr,governor,19760720
Partee,Mr,governor,19760720
Wallich,Mr,governor,19760720
Winn,Mr,president,19760720
Baughman,Mr,president,19760720
Guffey,Mr,president,19760720
Mayo,Mr,president,19760720
Morris,Mr,president,19760720
Maclaury,Mr,president,19760720
Eastburn,Mr,president,19760720
Roos,Mr,president,19760720
Broida,Mr,secretary,19760720
Altman,Mr,deputy secretary,19760720
Bernard,Mr,assistant secretary,19760720
Oconnell,Mr,general counsel,19760720
Gramley,Mr,economist,19760720
Davis,Mr,associate economist,19760720
Keran,Mr,associate economist,19760720
Kichline,Mr,associate economist,19760720
Parthemos,Mr,associate economist,19760720
Reynolds,Mr,associate economist,19760720
Zeisel,Mr,associate economist,19760720
Pardee,Mr,deputy manager for foreign operations,19760720
Sternlight,Mr,deputy manager for domestic operations,19760720
Coyne,Mr,assistant to the board of governors,19760720
Pizer,Mr,advisor,19760720
Struble,Mr,chief,19760720
Farar,Ms,economist,19760720
Deck,Ms,economist,19760720
Balbach,Mr,senior vice president,19760720
Boehne,Mr,senior vice president,19760720
Doll,Mr,senior vice president,19760720
Eisenmenger,Mr,senior vice president,19760720
Scheld,Mr,senior vice president,19760720
Burns,Mr,vice president,19760720
Cox,Mr,vice president,19760720
Meek,Mr,monetary adviser,19760720
Duprey,Mr,senior economist,19760720
