Clean Names,Greeting,Position,date
Burns,Mr,chairman,19770920
Volcker,Mr,vice chairman,19770920
Coldwell,Mr,president,19770920
Gardner,Mr,governor,19770920
Guffey,Mr,president,19770920
Jackson,Mr,governor,19770920
Lilly,Mr,governor,19770920
Mayo,Mr,president,19770920
Morris,Mr,president,19770920
Partee,Mr,governor,19770920
Roos,Mr,president,19770920
Wallich,Mr,governor,19770920
Balles,Mr,president,19770920
Baughman,Mr,president,19770920
Eastburn,Mr,president,19770920
Winn,Mr,president,19770920
Black,Mr,president,19770920
Kimbrel,Mr,president,19770920
Willes,Mr,president,19770920
Broida,Mr,secretary,19770920
Altmann,Mr,deputy secretary,19770920
Bernard,Mr,assistant secretary,19770920
Oconnell,Mr,general counsel,19770920
Axilrod,Mr,economist,19770920
Balbach,Mr,associate economist,19770920
T Davis,Mr,associate economist,19770920
Eisenmenger,Mr,associate economist,19770920
Ettin,Mr,associate economist,19770920
Kichline,Mr,associate economist,19770920
Reynolds,Mr,associate economist,19770920
Scheld,Mr,associate economist,19770920
Truman,Mr,associate economist,19770920
Holmes,Mr,manager,19770920
Pardee,Mr,deputy manager for foreign operations,19770920
Sternlight,Mr,deputy manager for domestic operations,19770920
Hudson,Mr,assistant to the chairman,19770920
Coyne,Mr,assistant to the board of governors,19770920
Keir,Mr,assistant to the board of governors,19770920
Farar,Ms,economist,19770920
Klaput,Ms,open market secretariat,19770920
J Davis,Mr,senior vice president,19770920
Parthemos,Mr,senior vice president,19770920
Brandt,Mr,vice president,19770920
Burns,Mr,vice president,19770920
Fousek,Mr,vice president,19770920
Kaminow,Mr,vice president,19770920
Keran,Mr,vice president,19770920
Kareken,Mr,economic adviser,19770920
Clarkin,Ms,securities trading officer,19770920
