Clean Names,Greeting,Position,date
Greenspan,Mr,chairman,19951219
McDonough,Mr,vice chairman,19951219
Blinder,Mr,governor,19951219
Hoenig,Mr,president,19951219
Kelley,Mr,governor,19951219
Lindsey,Mr,governor,19951219
Melzer,Mr,president,19951219
Minehan,Ms,president,19951219
Moskow,Mr,president,19951219
Phillips,Ms,governor,19951219
Yellen,Ms,governor,19951219
Boehne,Mr,president,19951219
Jordan,Mr,president,19951219
McTeer,Mr,president,19951219
Stern,Mr,president,19951219
Broaddus,Mr,president,19951219
Parry,Mr,president,19951219
Guynn,Mr,presidentelect,19951219
Kohn,Mr,secretary and economist,19951219
Bernard,Mr,deputy secretary,19951219
Coyne,Mr,assistant secretary,19951219
Gillum,Mr,assistant secretary,19951219
Mattingly,Mr,general counsel,19951219
Prell,Mr,economist,19951219
Truman,Mr,economist,19951219
Browne,Ms,associate economist,19951219
Davis,Mr,associate economist,19951219
Dewald,Mr,associate economist,19951219
Lindsey,Mr,associate economist,19951219
Mishkin,Mr,associate economist,19951219
Promisel,Mr,associate economist,19951219
Siegman,Mr,associate economist,19951219
Slifman,Mr,associate economist,19951219
Stockton,Mr,associate economist,19951219
Fisher,Mr,system open market account manager,19951219
Ettin,Mr,deputy director,19951219
Madigan,Mr,associate director,19951219
Simpson,Mr,associate director,19951219
Ramm,Mr,section chief,19951219
Low,Ms,open market secretariat assistant,19951219
Beebe,Mr,senior vice president,19951219
Goodfriend,Mr,senior vice president,19951219
Lang,Mr,senior vice president,19951219
Rosenblum,Mr,senior vice president,19951219
Sniderman,Mr,senior vice president,19951219
Rosenbaum,Ms,vice president,19951219
Perelmuter,Ms,assistant vice president,19951219
Weber,Mr,senior research officer,19951219
Evans,Mr,senior economist,19951219
