Clean Names,Greeting,Position,date
Bernanke,Mr,chairman,20110315
Dudley,Mr,vice chairman,20110315
Duke,Ms,governor,20110315
Evans,Mr,president,20110315
Fisher,Mr,president,20110315
Kocherlakota,Mr,president,20110315
Plosser,Mr,president,20110315
Raskin,Ms,governor,20110315
Tarullo,Mr,governor,20110315
Warsh,Mr,governor,20110315
Yellen,Ms,governor,20110315
Lacker,Mr,president,20110315
Lockhart,Mr,president,20110315
Pianalto,Ms,president,20110315
Williams,Mr,president,20110315
Bullard,Mr,president,20110315
Hoenig,Mr,president,20110315
Rosengren,Mr,president,20110315
English,Mr,secretary and economist,20110315
Luecke,Mr,assistant secretary,20110315
Skidmore,Mr,assistant secretary,20110315
Smith,Ms,assistant secretary,20110315
Alvarez,Mr,general counsel,20110315
Sheets,Mr,economist,20110315
Stockton,Mr,economist,20110315
Clouse,Mr,associate economist,20110315
Connors,Mr,associate economist,20110315
Kamin,Mr,associate economist,20110315
Mester,Ms,associate economist,20110315
Reifschneider,Mr,associate economist,20110315
Rosenblum,Mr,associate economist,20110315
Sullivan,Mr,associate economist,20110315
Wilcox,Mr,associate economist,20110315
Yi,Mr,associate economist,20110315
Sack,Mr,system open market account manager,20110315
Liang,Ms,director,20110315
Hunter,Ms,deputy director,20110315
Nelson,Mr,deputy director,20110315
Robertson,Ms,assistant to the board,20110315
Struckmeyer,Mr,deputy staff director,20110315
Slifman,Mr,senior associate director,20110315
Wascher,Mr,senior associate director,20110315
Levin,Mr,senior adviser,20110315
Meyer,Mr,senior adviser,20110315
Zickler,Ms,visiting senior adviser,20110315
Palumbo,Mr,associate director,20110315
Small,Mr,project manager,20110315
Kusko,Ms,senior economist,20110315
Williams,Mr,records management analyst,20110315
Prichard,Mr,first vice president,20110315
Fuhrer,Mr,executive vice president,20110315
Rasche,Mr,executive vice president,20110315
Altig,Mr,senior vice president,20110315
Dzina,Mr,senior vice president,20110315
Feldman,Mr,senior vice president,20110315
Hakkio,Mr,senior vice president,20110315
Peach,Mr,senior vice president,20110315
Rudebusch,Mr,senior vice president,20110315
Schweitzer,Mr,senior vice president,20110315
Weinberg,Mr,senior vice president,20110315
Rudebusch,Mr,senior vice president,20110315
