Clean Names,Greeting,Position,date
Burns,Mr,chairman,19770621
Volcker,Mr,vice chairman,19770621
Coldwell,Mr,president,19770621
Gardner,Mr,governor,19770621
Guffey,Mr,president,19770621
Jackson,Mr,governor,19770621
Lilly,Mr,governor,19770621
Mayo,Mr,president,19770621
Morris,Mr,president,19770621
Partee,Mr,governor,19770621
Roos,Mr,president,19770621
Wallich,Mr,governor,19770621
Balles,Mr,president,19770621
Baughman,Mr,president,19770621
Eastburn,Mr,president,19770621
Winn,Mr,president,19770621
Black,Mr,president,19770621
Willes,Mr,president,19770621
Altman,Mr,deputy secretary,19770621
Bernard,Mr,assistant secretary,19770621
Oconnell,Mr,general counsel,19770621
Guy,Mr,deputy general counsel,19770621
Balbach,Mr,associate economist,19770621
R Davis,Mr,associate economist,19770621
T Davis,Mr,associate economist,19770621
Kichline,Mr,associate economist,19770621
Scheld,Mr,associate economist,19770621
Truman,Mr,associate economist,19770621
Zeisel,Mr,associate economist,19770621
Holmes,Mr,manager system open market account,19770621
Hudson,Mr,assistant to the chairman,19770621
Keir,Mr,assistant to the board of governors,19770621
Obrien,Mr,special assistant to the board of governors,19770621
Gemmill,Mr,associate director,19770621
Farar,Ms,economist,19770621
Deck,Ms,staff assistant,19770621
Fossum,Mr,first vice president,19770621
Smoot,Mr,first vice president,19770621
Boehne,Mr,senior vice president,19770621
J Davis,Mr,senior vice president,19770621
Eisenmenger,Mr,senior vice president,19770621
Brandt,Mr,vice president,19770621
Broaddus,Mr,vice president,19770621
Burns,Mr,vice president,19770621
Sims,Mr,vice president,19770621
Willey,Mr,vice president,19770621
Meek,Mr,monetary adviser,19770621
Kareken,Mr,economic adviser,19770621
Ozog,Mr,manager,19770621
