Clean Names,Greeting,Position,date
Burns,Mr,chairman,19761116
Volcker,Mr,vice chairman,19761116
Black,Mr,president,19761116
Coldwell,Mr,president,19761116
Gardner,Mr,governor,19761116
Jackson,Mr,governor,19761116
Kimbrel,Mr,president,19761116
Lilly,Mr,governor,19761116
Wallich,Mr,governor,19761116
Winn,Mr,president,19761116
Baughman,Mr,president,19761116
Guffey,Mr,president,19761116
Mayo,Mr,president,19761116
Morris,Mr,president,19761116
Maclaury,Mr,president,19761116
Eastburn,Mr,president,19761116
Roos,Mr,president,19761116
Broida,Mr,secretary,19761116
Altman,Mr,deputy secretary,19761116
Bernard,Mr,assistant secretary,19761116
Oconnell,Mr,general counsel,19761116
Axilrod,Mr,economist,19761116
Gramley,Mr,economist,19761116
Brandt,Mr,associate economist,19761116
Davis,Mr,associate economist,19761116
Kichline,Mr,associate economist,19761116
Reynolds,Mr,associate economist,19761116
Zeisel,Mr,associate economist,19761116
Pardee,Mr,deputy manager for foreign operations,19761116
Sternlight,Mr,deputy manager for domestic operations,19761116
Coyne,Mr,assistant to the board of governors,19761116
Keir,Mr,assistant to the board of governors,19761116
Gemmill,Mr,adviser,19761116
Farar,Ms,economist,19761116
Deck,Ms,staff assistant,19761116
Williams,Mr,first vice president,19761116
Balbach,Mr,senior vice president,19761116
Boehne,Mr,senior vice president,19761116
Scheld,Mr,senior vice president,19761116
Sims,Mr,senior vice president,19761116
Burns,Mr,vice president,19761116
Davis,Mr,vice president,19761116
Snellings,Mr,vice president,19761116
Mcnees,Mr,assistant vice president,19761116
Kareken,Mr,economci adviser,19761116
Hall,Mr,economist,19761116
Meek,Mr,monetary adviser,19761116
