Clean Names,Greeting,Position,date
Yellen,Ms,chair,20170726
Dudley,Mr,vice chairman,20170726
Brainard,Ms,governor,20170726
Evans,Mr,president,20170726
Fischer,Mr,president,20170726
Harker,Mr,president,20170726
Kaplan,Mr,president,20170726
Kashkari,Mr,president,20170726
Powell,Mr,governor,20170726
Bostic,Mr,president,20170726
Mester,Ms,president,20170726
Mullinix,Mr,first vice president,20170726
Strine,Mr,first vice president,20170726
Williams,Mr,president,20170726
Bullard,Mr,president,20170726
George,Ms,president,20170726
Rosengren,Mr,president,20170726
Madigan,Mr,secretary,20170726
Luecke,Mr,deputy secretary,20170726
Skidmore,Mr,assistant secretary,20170726
Alvarez,Mr,assistant secretary,20170726
Held,Mr,general counsel,20170726
Kamin,Mr,deputy general counsel,20170726
Laubach,Mr,economist,20170726
Wilcox,Mr,economist,20170726
Clouse,Mr,economist,20170726
Connors,Mr,associate economist,20170726
Dotsey,Mr,associate economist,20170726
Engen,Mr,associate economist,20170726
Koenig,Mr,associate economist,20170726
Wilson,Ms,associate economist,20170726
Wright,Mr,associate economist,20170726
Potter,Mr,system open market account manager,20170726
Logan,Ms,deputy manager,20170726
Misback,Ms,secretary,20170726
Gibson,Mr,director,20170726
Lehnert,Mr,director,20170726
Shanks,Ms,deputy secretary,20170726
Meyer,Mr,deputy director,20170726
Van der weide,Mr,deputy director,20170726
Reeve,Mr,senior special adviser to the chair,20170726
Gruber,Mr,special adviser to the board,20170726
Reifschneider,Mr,special adviser to the board,20170726
Roberts,Mr,special adviser to the board,20170726
Robertson,Ms,assistant to the board,20170726
Gallin,Mr,senior associate director,20170726
Lebow,Mr,senior associate director,20170726
Natalucci,Mr,senior associate director,20170726
Bomfim,Mr,senior adviser,20170726
Meade,Ms,senior adviser,20170726
Nelson,Mr,senior adviser,20170726
Tetlow,Mr,senior adviser,20170726
Zickler,Ms,senior adviser,20170726
Rudd,Mr,senior adviser,20170726
Aaronson,Ms,assistant director,20170726
Follette,Mr,assistant director,20170726
Klee,Ms,assistant director,20170726
Beattie,Ms,assistant to the secretary,20170726
Burnett,Ms,section chief,20170726
Kandrac,Mr,senior economist,20170726
Libell,Mr,assistant congressional liasion,20170726
Stefani,Mr,first vice president,20170726
Altig,Mr,executive vice president,20170726
Athreya,Mr,executive vice president,20170726
Hirtle,Ms,executive vice president,20170726
Rudebusch,Mr,executive vice president,20170726
Tallman,Mr,executive vice president,20170726
Waller,Mr,executive vice president,20170726
Aaronson,Mr,vice president,20170726
Peek,Mr,vice president,20170726
Willis,Mr,vice president,20170726
