Clean Names,Greeting,Position,date
Yellen,Ms,chair,20170614
Dudley,Mr,vice chairman,20170614
Brainard,Ms,governor,20170614
Evans,Mr,president,20170614
Fischer,Mr,president,20170614
Harker,Mr,president,20170614
Kaplan,Mr,president,20170614
Kashkari,Mr,president,20170614
Powell,Mr,governor,20170614
Bostic,Mr,president,20170614
Mester,Ms,president,20170614
Mullinix,Mr,first vice president,20170614
Strine,Mr,first vice president,20170614
Williams,Mr,president,20170614
Bullard,Mr,president,20170614
George,Ms,president,20170614
Rosengren,Mr,president,20170614
Madigan,Mr,secretary,20170614
Luecke,Mr,deputy secretary,20170614
Skidmore,Mr,assistant secretary,20170614
Smith,Ms,assistant secretary,20170614
Alvarez,Mr,general counsel,20170614
Held,Mr,deputy general counsel,20170614
Kamin,Mr,economist,20170614
Laubach,Mr,economist,20170614
Wilcox,Mr,economist,20170614
Clouse,Mr,associate economist,20170614
Connors,Mr,associate economist,20170614
Engen,Mr,associate economist,20170614
Koenig,Mr,associate economist,20170614
Mccarthy,Mr,associate economist,20170614
Wascher,Mr,associate economist,20170614
Wilson,Ms,associate economist,20170614
Wright,Mr,associate economist,20170614
Potter,Mr,system open market account manager,20170614
Logan,Ms,deputy manager,20170614
Misback,Ms,secretary,20170614
Eichner,Mr,director,20170614
Gibson,Mr,director,20170614
Kiley,Mr,deputy director,20170614
Meyer,Mr,deputy director,20170614
English,Mr,senior special adviser to the chair,20170614
Reeve,Mr,special adviser to the board,20170614
Bowman,Mr,special adviser to the board,20170614
Gruber,Mr,special adviser to the board,20170614
Reifschneider,Mr,special adviser to the board,20170614
Roberts,Mr,special adviser to the board,20170614
Robertson,Ms,assistant to the board,20170614
Erceg,Mr,senior associate director,20170614
Gallin,Mr,senior associate director,20170614
Weinbach,Ms,senior associate director,20170614
Bomfim,Mr,senior adviser,20170614
Meade,Ms,senior adviser,20170614
Nelson,Mr,senior adviser,20170614
Rudd,Mr,senior adviser,20170614
Edge,Ms,associate director,20170614
Ihrig,Ms,associate director,20170614
Tevlin,Ms,associate director,20170614
Wei,Mr,deputy associate director,20170614
Gust,Mr,assistant director,20170614
Morin,Mr,assistant director,20170614
Pence,Ms,assistant director,20170614
Kim,Mr,adviser,20170614
Beattie,Ms,assistant to the secretary,20170614
Favara,Mr,section chief,20170614
Zarutskie,Ms,section chief,20170614
Small,Mr,project manager,20170614
Bayard,Ms,group manager,20170614
Lin,Mr,principal economist,20170614
Petrasek,Mr,principal economist,20170614
Sangster,Mr,information management analyst,20170614
Gooding,Ms,first vice president,20170614
Altig,Mr,executive vice president,20170614
Athreya,Mr,executive vice president,20170614
Daly,Ms,executive vice president,20170614
Fuhrer,Mr,executive vice president,20170614
Waller,Mr,executive vice president,20170614
Krane,Mr,senior vice president,20170614
Tallman,Mr,senior vice president,20170614
Armenter,Mr,vice president,20170614
Chen,Ms,vice president,20170614
Foerster,Mr,senior economist,20170614
