Clean Names,Greeting,Position,date
Yellen,Ms,chair,20150429
Dudley,Mr,vice chairman,20150429
Brainard,Ms,governor,20150429
Evans,Mr,president,20150429
Fischer,Mr,governor,20150429
Lacker,Mr,president,20150429
Lockhart,Mr,president,20150429
Powell,Mr,governor,20150429
Tarullo,Mr,governor,20150429
Williams,Mr,president,20150429
Bullard,Mr,president,20150429
Cumming,Ms,first vice president,20150429
George,Ms,president,20150429
Mester,Ms,president,20150429
Rosengren,Mr,president,20150429
Kocherlakota,Mr,president,20150429
Holcomb,Ms,first vice president,20150429
Prichard,Mr,first vice president,20150429
Laubach,Mr,secretary and economist,20150429
Luecke,Mr,deputy secretary,20150429
Skidmore,Mr,assistant secretary,20150429
Smith,Ms,assistant secretary,20150429
Alvarez,Mr,general counsel,20150429
Kamin,Mr,economist,20150429
Wilcox,Mr,economist,20150429
Altig,Mr,associate economist,20150429
Connors,Mr,associate economist,20150429
Engen,Mr,associate economist,20150429
Leahy,Mr,associate economist,20150429
Wascher,Mr,associate economist,20150429
Potter,Mr,system open market account manager,20150429
Logan,Ms,deputy manager,20150429
Frierson,Mr,secretary of the board,20150429
Gibson,Mr,director,20150429
Liang,Ms,director,20150429
Clouse,Mr,deputy director,20150429
Meyer,Mr,deputy director,20150429
English,Mr,senior special adviser,20150429
Figura,Mr,special adviser to the board,20150429
Reifschneider,Mr,special adviser to the board,20150429
Tevlin,Ms,special adviser to the board,20150429
Reeve,Mr,special adviser to the chair,20150429
Robertson,Ms,assistant to the board,20150429
Kiley,Mr,senior adviser,20150429
Meade,Ms,senior adviser,20150429
Zickler,Ms,senior adviser,20150429
Rudd,Mr,senior adviser,20150429
Gallin,Mr,associate director,20150429
Natalucci,Mr,associate director,20150429
Wilson,Ms,associate director,20150429
Ihrig,Ms,deputy associate director,20150429
Lopez-Salido,Mr,deputy associate director,20150429
Nelson,Mr,assistant director,20150429
Duygan-Bump,Ms,adviser,20150429
Engstrom,Mr,adviser,20150429
Beattie,Ms,assistant to the secretary,20150429
Burnett,Ms,section chief,20150429
Ross,Ms,manager,20150429
Goldberg,Mr,economist,20150429
Lyon,Mr,first vice president,20150429
McAndrews,Mr,executive vice president,20150429
Davig,Mr,senior vice president,20150429
Dotsey,Mr,senior vice president,20150429
Koenig,Mr,senior vice president,20150429
Krane,Mr,senior vice president,20150429
Clark,Mr,vice president,20150429
Leduc,Mr,vice president,20150429
Olivei,Mr,vice president,20150429
Tillett,Mr,vice president,20150429
Wheelock,Mr,vice president,20150429
Yi,Mr,special policy advisor,20150429
Raskin,Mr,assistant vice president,20150429
Hornstein,Mr,senior advisor,20150429
Egelhof,Mr,markets officer,20150429
